Date,Alcohol1,Alcohol2,low_score,male,white,recidivism,acc,aged,year,bac1,bac2
05jun2002,127,128,127,1,1,0,0,59,2002,.127,.12800001
19jun2004,146,143,143,1,1,0,0,31,2004,.146,.14300001
10dec2000,234,227,227,1,1,0,0,31,2000,.234,.227
13jun2005,153,150,150,0,1,0,1,41,2005,.153,.15000001
21jun2003,133,127,127,1,1,1,0,35,2003,.133,.127
10nov2006,84,72,72,1,0,0,0,23,2006,.083999999,.071999997
28may2001,160,159,159,1,1,0,0,27,2001,.16,.15899999
24apr2003,84,84,84,1,1,0,0,51,2003,.083999999,.083999999
22sep2007,106,100,100,1,0,0,0,23,2007,.106,.1
05feb1999,236,241,236,1,1,0,1,34,1999,.236,.241
18sep2000,217,208,208,1,1,0,0,50,2000,.21699999,.208
14sep2002,86,90,86,1,1,0,0,48,2002,.086000003,.090000004
21sep2003,177,176,176,1,1,0,1,46,2003,.177,.176
27dec2003,56,58,56,1,1,0,0,40,2003,.056000002,.057999998
23aug2007,146,145,145,1,1,0,0,48,2007,.146,.145
27feb2004,111,115,111,1,1,0,0,23,2004,.111,.115
12oct2002,142,141,141,1,1,0,0,40,2002,.142,.141
18may2002,109,113,109,0,0,0,0,21,2002,.109,.113
04oct2000,84,82,82,0,1,0,0,31,2000,.083999999,.082000002
06nov2006,0,0,0,1,1,1,0,37,2006,0,0
16dec2007,208,213,208,1,1,1,0,32,2007,.208,.213
02jan1999,120,118,118,0,1,0,1,69,1999,.12,.118
25sep2006,129,124,124,0,1,0,0,47,2006,.12899999,.124
03nov1999,100,101,100,1,1,0,0,34,1999,.1,.101
06nov2007,137,139,137,1,1,0,0,37,2007,.13699999,.139
04apr2004,118,118,118,1,1,0,0,38,2004,.118,.118
09dec2006,155,162,155,1,1,0,0,33,2006,.155,.162
17mar2001,143,140,140,1,1,0,0,51,2001,.14300001,.14
26sep2000,101,99,99,1,1,0,0,21,2000,.101,.098999999
06sep2003,104,100,100,0,1,0,0,25,2003,.104,.1
27jul2000,155,157,155,1,1,0,1,51,2000,.155,.15700001
29sep2001,125,126,125,1,1,0,0,22,2001,.125,.126
05mar2003,200,202,200,0,1,0,1,41,2003,.2,.20200001
05feb2006,115,118,115,1,1,0,0,49,2006,.115,.118
12sep2004,88,82,82,1,1,0,0,44,2004,.088,.082000002
04dec2006,93,83,83,1,1,0,0,59,2006,.093000002,.082999997
29apr2000,148,153,148,1,1,0,0,27,2000,.148,.153
22sep2002,111,108,108,1,1,0,0,29,2002,.111,.108
10oct2004,176,177,176,1,1,0,0,41,2004,.176,.177
17feb2002,62,59,59,0,1,0,0,40,2002,.061999999,.059
15mar2003,140,141,140,1,1,0,0,35,2003,.14,.141
14jun1999,124,121,121,1,1,0,0,27,1999,.124,.121
15jan2000,128,124,124,0,1,0,0,39,2000,.12800001,.124
10aug2001,80,81,80,1,1,1,0,34,2001,.079999998,.081
08apr2000,68,68,68,1,1,0,0,21,2000,.068000004,.068000004
30nov2006,166,173,166,1,0,0,0,49,2006,.16599999,.17299999
15aug2007,80,82,80,1,1,0,0,56,2007,.079999998,.082000002
03nov2007,205,205,205,1,0,0,0,50,2007,.205,.205
15oct2006,107,104,104,1,1,0,0,24,2006,.107,.104
27feb2002,234,224,224,1,1,0,1,21,2002,.234,.22400001
10nov2007,135,132,132,0,1,0,0,50,2007,.13500001,.132
14nov1999,230,244,230,1,1,0,0,30,1999,.23,.244
11nov2006,168,160,160,1,0,0,0,21,2006,.168,.16
19jun2004,161,154,154,1,1,0,0,30,2004,.161,.154
04nov2007,117,115,115,1,1,1,0,34,2007,.117,.115
19jul1999,139,148,139,1,1,0,0,29,1999,.139,.148
03jul2001,136,142,136,1,1,0,0,22,2001,.13600001,.142
04aug2002,181,181,181,1,1,0,0,31,2002,.18099999,.18099999
19jan2007,96,95,95,0,1,0,0,21,2007,.096000001,.094999999
10jul2005,94,96,94,1,1,0,0,26,2005,.093999997,.096000001
13nov2005,221,214,214,0,1,0,0,48,2005,.221,.214
10may1999,1,1,1,1,1,0,0,40,1999,.001,.001
05jan2003,75,72,72,1,1,1,0,31,2003,.075000003,.071999997
16may2005,212,222,212,1,1,0,0,29,2005,.212,.222
05nov2004,143,140,140,1,1,0,0,25,2004,.14300001,.14
17mar2001,152,151,151,1,1,0,0,25,2001,.152,.15099999
26feb2005,175,162,162,1,1,0,0,24,2005,.175,.162
12aug2007,179,177,177,1,1,1,0,44,2007,.17900001,.177
30jul1999,117,107,107,1,1,0,0,23,1999,.117,.107
19oct2000,142,139,139,1,1,0,0,21,2000,.142,.139
15dec2006,161,159,159,1,1,1,0,21,2006,.161,.15899999
01nov2004,180,175,175,1,1,0,0,46,2004,.18000001,.175
03feb2003,98,95,95,1,1,0,0,45,2003,.097999997,.094999999
21sep2006,196,207,196,1,1,0,0,51,2006,.19599999,.207
03oct2004,145,144,144,1,1,0,0,22,2004,.145,.14399999
01jul2003,194,187,187,1,1,0,0,43,2003,.19400001,.18700001
30mar1999,150,147,147,1,1,0,0,26,1999,.15000001,.147
31may2001,83,79,79,0,0,0,0,50,2001,.082999997,.079000004
05feb2000,139,145,139,1,0,0,0,36,2000,.139,.145
14mar2002,146,149,146,1,1,1,1,33,2002,.146,.149
23nov2005,163,170,163,0,1,0,0,21,2005,.163,.17
09dec2005,83,78,78,1,1,0,0,60,2005,.082999997,.078000002
11aug2000,259,262,259,0,1,0,1,35,2000,.259,.26199999
24mar2001,258,259,258,0,1,0,0,48,2001,.25799999,.259
30jul2005,85,83,83,1,1,0,0,25,2005,.085000001,.082999997
03may2003,177,176,176,0,0,0,0,49,2003,.177,.176
26oct2003,99,103,99,1,1,0,1,25,2003,.098999999,.103
16nov2004,61,61,61,1,1,0,1,31,2004,.061000001,.061000001
07jan2003,180,179,179,1,1,1,1,43,2003,.18000001,.17900001
17apr1999,240,233,233,1,1,0,0,38,1999,.23999999,.233
22mar2002,142,140,140,1,1,0,0,23,2002,.142,.14
30jun1999,180,188,180,1,1,0,0,36,1999,.18000001,.18799999
08may1999,112,112,112,1,1,1,1,41,1999,.112,.112
12sep2006,68,67,67,1,1,0,0,24,2006,.068000004,.067000002
22feb2006,120,115,115,1,1,1,0,33,2006,.12,.115
16sep2005,67,69,67,0,1,0,0,32,2005,.067000002,.068999998
28oct2004,167,175,167,1,1,0,0,35,2004,.167,.175
25mar2004,97,92,92,1,1,0,0,27,2004,.097000003,.092
01sep2000,122,117,117,0,1,0,0,24,2000,.122,.117
31aug2004,132,136,132,1,1,0,0,22,2004,.132,.13600001
17jan2006,148,146,146,1,1,0,0,24,2006,.148,.146
04mar2003,90,90,90,1,1,0,0,36,2003,.090000004,.090000004
31mar2007,141,143,141,0,1,0,0,63,2007,.141,.14300001
17may2000,213,217,213,1,1,0,1,62,2000,.213,.21699999
15jan2003,126,130,126,1,1,0,0,32,2003,.126,.13
26jan2001,177,174,174,0,1,0,1,44,2001,.177,.17399999
20feb2004,235,235,235,1,1,0,0,55,2004,.235,.235
10nov2002,136,131,131,1,1,0,1,25,2002,.13600001,.131
02oct1999,122,135,122,1,0,0,0,37,1999,.122,.13500001
24dec2000,250,250,250,1,1,0,0,23,2000,.25,.25
30jun2002,71,75,71,1,1,1,1,22,2002,.071000002,.075000003
11sep1999,121,128,121,1,1,0,0,40,1999,.121,.12800001
22jul2004,240,239,239,1,1,1,0,41,2004,.23999999,.23899999
27nov2004,149,143,143,1,0,0,0,23,2004,.149,.14300001
04sep2004,155,155,155,1,1,0,0,33,2004,.155,.155
09sep2005,137,138,137,1,1,0,0,55,2005,.13699999,.138
27mar2003,120,115,115,1,1,0,0,38,2003,.12,.115
04jan2005,164,154,154,0,1,0,0,34,2005,.164,.154
20sep2001,143,141,141,0,1,0,0,27,2001,.14300001,.141
30oct2004,137,137,137,0,1,0,0,23,2004,.13699999,.13699999
23jul2001,138,136,136,1,1,0,0,40,2001,.138,.13600001
03nov2002,105,114,105,1,1,1,0,22,2002,.105,.114
15apr2003,150,147,147,0,1,0,0,28,2003,.15000001,.147
09sep2006,184,178,178,1,0,0,0,45,2006,.184,.178
08jun2007,112,109,109,1,0,0,0,33,2007,.112,.109
07mar1999,138,146,138,1,1,0,1,46,1999,.138,.146
27jan1999,127,128,127,1,1,0,0,30,1999,.127,.12800001
20aug2000,130,125,125,1,1,0,0,36,2000,.13,.125
12jul2002,161,150,150,0,1,1,1,21,2002,.161,.15000001
07apr2004,146,151,146,1,1,0,0,43,2004,.146,.15099999
09dec2006,139,136,136,1,1,0,0,28,2006,.139,.13600001
04jun2004,152,155,152,1,1,0,0,44,2004,.152,.155
23feb2005,195,198,195,1,1,0,0,30,2005,.19499999,.198
25jun2004,182,190,182,1,1,0,0,29,2004,.182,.19
06dec2001,101,101,101,1,1,0,0,55,2001,.101,.101
03nov2002,134,127,127,1,1,1,0,43,2002,.134,.127
01sep1999,150,145,145,1,1,1,0,38,1999,.15000001,.145
21jun2002,203,211,203,1,1,0,0,41,2002,.20299999,.211
31mar2007,151,153,151,0,1,0,0,21,2007,.15099999,.153
13jun1999,145,151,145,0,1,0,0,43,1999,.145,.15099999
30mar2001,102,103,102,1,0,0,0,21,2001,.102,.103
19aug2005,105,110,105,1,1,0,0,30,2005,.105,.11
26jan1999,150,149,149,1,1,0,0,38,1999,.15000001,.149
07dec2000,98,92,92,0,0,0,0,47,2000,.097999997,.092
02feb2006,88,87,87,1,1,1,0,21,2006,.088,.086999997
07aug2006,154,145,145,1,1,0,0,23,2006,.154,.145
01may2006,201,199,199,1,1,0,0,27,2006,.20100001,.199
16nov2005,133,126,126,1,0,0,1,26,2005,.133,.126
23oct1999,119,118,118,1,1,0,0,25,1999,.119,.118
29jul2001,33,32,32,1,0,0,0,22,2001,.033,.032000002
15jun2004,190,198,190,1,0,0,0,34,2004,.19,.198
15dec1999,157,155,155,0,1,0,0,42,1999,.15700001,.155
29oct2006,138,140,138,1,1,0,0,31,2006,.138,.14
04feb2000,101,101,101,0,1,0,0,56,2000,.101,.101
29dec1999,71,66,66,1,0,0,0,31,1999,.071000002,.066
02may2006,143,140,140,1,1,0,0,25,2006,.14300001,.14
10aug2000,126,125,125,1,0,0,0,22,2000,.126,.125
15sep2005,176,188,176,1,1,0,0,49,2005,.176,.18799999
05apr2007,107,109,107,1,1,0,0,38,2007,.107,.109
03nov2006,102,98,98,1,1,0,0,22,2006,.102,.097999997
19jul2002,268,265,265,1,1,1,0,48,2002,.26800001,.26499999
29apr2005,162,161,161,0,1,0,0,48,2005,.162,.161
08dec2002,70,74,70,1,1,0,0,63,2002,.07,.074000001
24mar2002,128,124,124,1,1,0,0,26,2002,.12800001,.124
02jul2006,232,237,232,1,0,0,0,47,2006,.23199999,.237
21nov2004,75,76,75,0,1,0,0,35,2004,.075000003,.075999998
20oct2000,133,132,132,1,1,0,0,21,2000,.133,.132
16nov2001,116,118,116,0,1,0,0,24,2001,.116,.118
13jan2004,0,0,0,0,1,0,0,34,2004,0,0
04dec2005,133,147,133,1,1,0,0,44,2005,.133,.147
12aug2006,164,169,164,1,0,0,0,29,2006,.164,.169
12aug2006,228,222,222,0,1,0,0,49,2006,.228,.222
07feb2001,93,93,93,1,1,0,0,29,2001,.093000002,.093000002
23nov2003,217,209,209,0,1,0,0,23,2003,.21699999,.20900001
06feb2004,136,137,136,1,0,0,0,42,2004,.13600001,.13699999
20apr2000,146,149,146,0,1,0,1,66,2000,.146,.149
29mar2004,96,92,92,1,1,0,0,21,2004,.096000001,.092
08sep2003,97,95,95,1,1,0,0,47,2003,.097000003,.094999999
03jan2004,176,171,171,1,1,0,0,36,2004,.176,.171
04jan2002,165,172,165,1,1,0,0,41,2002,.16500001,.17200001
09jan1999,220,213,213,0,0,1,1,32,1999,.22,.213
08dec2003,105,113,105,1,0,0,0,32,2003,.105,.113
13feb2000,157,160,157,1,1,0,0,27,2000,.15700001,.16
24dec2001,205,208,205,1,0,0,1,40,2001,.205,.208
04aug2007,254,255,254,1,1,0,0,32,2007,.25400001,.255
03jun2001,65,60,60,0,0,1,0,31,2001,.064999998,.059999999
14jun2002,110,108,108,1,1,0,0,30,2002,.11,.108
13dec2002,70,70,70,1,1,0,0,48,2002,.07,.07
17mar2002,172,167,167,0,1,0,0,34,2002,.17200001,.167
22jul2005,111,115,111,1,0,0,0,24,2005,.111,.115
07nov2004,126,123,123,1,1,0,0,21,2004,.126,.123
08dec2007,186,178,178,1,0,0,0,23,2007,.186,.178
21jan2007,112,111,111,1,1,0,0,29,2007,.112,.111
07feb1999,126,120,120,1,1,0,0,42,1999,.126,.12
16sep2001,130,130,130,0,0,0,0,29,2001,.13,.13
09sep2007,234,240,234,1,1,0,0,39,2007,.234,.23999999
24jul2003,170,169,169,1,1,0,1,25,2003,.17,.169
23aug2001,205,203,203,1,1,0,1,37,2001,.205,.20299999
22feb2006,128,125,125,1,1,0,0,32,2006,.12800001,.125
04feb2000,114,104,104,1,1,0,0,37,2000,.114,.104
28apr2003,148,148,148,1,1,1,0,43,2003,.148,.148
07aug1999,198,196,196,1,1,0,0,24,1999,.198,.19599999
05nov2003,82,85,82,1,1,1,0,50,2003,.082000002,.085000001
21feb2004,88,82,82,1,1,0,0,29,2004,.088,.082000002
04mar2006,119,127,119,1,1,1,0,25,2006,.119,.127
18mar2004,181,175,175,1,1,0,1,47,2004,.18099999,.175
24mar2007,128,128,128,1,1,0,0,22,2007,.12800001,.12800001
08may2002,125,124,124,1,1,0,0,22,2002,.125,.124
02oct2005,56,52,52,1,0,0,0,26,2005,.056000002,.052000001
01feb2006,187,187,187,1,0,0,0,26,2006,.18700001,.18700001
18sep2000,223,218,218,1,1,0,0,46,2000,.223,.21799999
09mar2002,109,105,105,1,1,0,0,42,2002,.109,.105
17dec2007,152,147,147,1,0,0,0,36,2007,.152,.147
17apr2004,201,194,194,1,1,0,0,22,2004,.20100001,.19400001
15may2001,121,121,121,1,1,0,0,51,2001,.121,.121
23may2001,103,102,102,1,1,0,0,26,2001,.103,.102
23jun2007,111,101,101,0,1,0,0,25,2007,.111,.101
14oct2000,96,93,93,1,1,0,1,74,2000,.096000001,.093000002
01feb2001,125,120,120,1,1,0,0,26,2001,.125,.12
25may2002,230,229,229,1,1,1,0,41,2002,.23,.229
20jan2007,144,147,144,0,1,0,0,34,2007,.14399999,.147
26apr2007,104,105,104,0,1,0,0,22,2007,.104,.105
07dec2004,223,225,223,1,1,0,1,51,2004,.223,.22499999
13feb2005,114,122,114,0,1,0,0,21,2005,.114,.122
31dec2001,193,195,193,0,1,0,0,33,2001,.193,.19499999
13oct2005,0,0,0,0,1,0,0,37,2005,0,0
13jan2001,194,187,187,1,1,0,1,45,2001,.19400001,.18700001
06apr2007,84,82,82,0,1,0,0,33,2007,.083999999,.082000002
01apr2004,163,165,163,1,1,0,0,43,2004,.163,.16500001
26sep1999,111,108,108,1,1,0,0,53,1999,.111,.108
16aug2005,246,252,246,1,1,0,0,43,2005,.24600001,.252
13jul2000,178,176,176,1,1,0,0,46,2000,.178,.176
31jan2004,77,88,77,0,1,0,0,53,2004,.077,.088
01dec2002,173,165,165,1,1,0,0,33,2002,.17299999,.16500001
23aug2006,163,165,163,0,1,0,0,24,2006,.163,.16500001
20oct2002,73,73,73,1,1,0,0,21,2002,.072999999,.072999999
20oct2006,243,255,243,1,1,0,0,40,2006,.243,.255
08oct2002,104,107,104,1,0,0,0,39,2002,.104,.107
09nov2007,244,250,244,0,1,0,1,41,2007,.244,.25
21aug2003,297,296,296,1,1,0,1,52,2003,.29699999,.296
01jul2007,176,173,173,1,1,0,0,22,2007,.176,.17299999
06feb1999,125,125,125,1,1,0,0,34,1999,.125,.125
14sep2007,125,133,125,1,1,0,0,75,2007,.125,.133
19dec2003,116,115,115,1,1,0,1,25,2003,.116,.115
01dec2001,160,156,156,1,1,0,0,44,2001,.16,.156
20oct2000,190,192,190,1,1,0,0,29,2000,.19,.192
12nov2001,154,148,148,1,1,0,0,49,2001,.154,.148
04mar2005,183,189,183,1,1,0,0,21,2005,.183,.189
22sep2001,215,223,215,1,1,0,0,57,2001,.215,.223
27jul2000,97,93,93,1,1,0,0,26,2000,.097000003,.093000002
10sep2000,176,179,176,1,1,0,1,45,2000,.176,.17900001
18oct2003,175,169,169,1,1,0,0,25,2003,.175,.169
14may2006,138,138,138,1,0,0,0,21,2006,.138,.138
17dec1999,156,157,156,1,0,0,0,43,1999,.156,.15700001
16jan2003,92,87,87,1,1,0,0,37,2003,.092,.086999997
10apr2004,228,223,223,1,1,0,0,31,2004,.228,.223
03feb2007,145,145,145,1,1,0,0,22,2007,.145,.145
08oct2006,178,176,176,1,0,0,0,44,2006,.178,.176
22dec2007,180,186,180,1,0,0,0,28,2007,.18000001,.186
02mar2003,142,140,140,1,1,0,0,56,2003,.142,.14
10may2001,182,196,182,1,0,1,0,38,2001,.182,.19599999
14dec2003,118,126,118,1,1,0,0,23,2003,.118,.126
03sep2004,100,105,100,1,1,0,0,24,2004,.1,.105
05mar2004,99,94,94,1,1,1,0,24,2004,.098999999,.093999997
05may2001,120,126,120,0,1,0,0,22,2001,.12,.126
06jan2006,203,190,190,1,1,0,0,48,2006,.20299999,.19
21nov2003,81,79,79,1,1,0,1,53,2003,.081,.079000004
06jan2007,78,77,77,1,1,0,0,28,2007,.078000002,.077
21dec2002,94,93,93,0,1,0,0,25,2002,.093999997,.093000002
06jul2000,82,84,82,1,0,0,0,24,2000,.082000002,.083999999
03aug2004,174,174,174,1,1,0,0,34,2004,.17399999,.17399999
10nov2006,180,172,172,1,1,1,0,22,2006,.18000001,.17200001
02feb1999,178,192,178,0,1,0,0,31,1999,.178,.192
09sep2007,150,136,136,1,0,0,0,27,2007,.15000001,.13600001
12jan2003,194,195,194,1,0,0,0,32,2003,.19400001,.19499999
06oct2002,165,165,165,1,1,0,0,21,2002,.16500001,.16500001
03mar2005,61,60,60,0,1,0,0,21,2005,.061000001,.059999999
23dec2005,60,58,58,1,1,0,0,39,2005,.059999999,.057999998
05feb2006,165,168,165,0,1,0,0,30,2006,.16500001,.168
31mar2006,26,28,26,1,0,0,0,32,2006,.026000001,.028000001
23feb2006,213,203,203,0,1,0,0,69,2006,.213,.20299999
16jan2003,94,97,94,1,1,0,0,54,2003,.093999997,.097000003
20mar1999,131,141,131,1,1,0,0,22,1999,.131,.141
13jul2003,191,181,181,1,1,0,1,29,2003,.191,.18099999
04aug2001,103,110,103,1,1,0,0,24,2001,.103,.11
11dec2006,149,149,149,1,0,0,0,43,2006,.149,.149
07mar2005,79,81,79,1,1,0,0,27,2005,.079000004,.081
29oct2007,117,116,116,1,1,0,0,24,2007,.117,.116
20nov2002,108,108,108,0,1,0,0,21,2002,.108,.108
14aug2004,123,115,115,1,0,0,0,53,2004,.123,.115
01feb2003,104,106,104,0,1,0,0,43,2003,.104,.106
08mar2004,124,134,124,0,1,0,0,33,2004,.124,.134
19sep1999,184,177,177,1,1,0,1,42,1999,.184,.177
19dec1999,152,146,146,1,1,1,0,28,1999,.152,.146
02feb2005,130,131,130,1,1,0,0,28,2005,.13,.131
30sep2001,195,190,190,0,1,0,0,33,2001,.19499999,.19
13apr2002,115,113,113,1,0,0,0,35,2002,.115,.113
16nov2006,196,194,194,1,1,0,0,27,2006,.19599999,.19400001
30jun2002,186,178,178,1,1,1,0,64,2002,.186,.178
22aug2000,129,134,129,1,1,0,0,22,2000,.12899999,.134
04may2003,218,219,218,1,1,0,0,33,2003,.21799999,.219
13jul2003,228,226,226,1,1,0,1,31,2003,.228,.226
27apr1999,105,102,102,1,1,0,0,46,1999,.105,.102
01sep2001,129,134,129,1,1,0,1,22,2001,.12899999,.134
03apr2004,125,128,125,1,1,0,1,37,2004,.125,.12800001
05jun2002,195,198,195,1,1,0,0,23,2002,.19499999,.198
06may2006,152,157,152,1,1,0,1,28,2006,.152,.15700001
14may2000,140,143,140,1,1,1,1,28,2000,.14,.14300001
06jan2006,90,86,86,1,1,0,0,50,2006,.090000004,.086000003
18aug2002,142,139,139,1,0,0,0,25,2002,.142,.139
13dec2002,107,108,107,1,1,0,0,22,2002,.107,.108
14sep2001,145,145,145,1,1,0,0,23,2001,.145,.145
27may2007,119,115,115,1,1,0,0,26,2007,.119,.115
18mar2007,184,188,184,1,1,0,0,25,2007,.184,.18799999
26nov2006,190,189,189,1,1,1,0,21,2006,.19,.189
01dec2000,201,206,201,1,1,0,0,49,2000,.20100001,.206
01oct2006,143,149,143,1,1,1,0,23,2006,.14300001,.149
11mar2000,187,185,185,1,1,0,0,58,2000,.18700001,.185
22oct2004,140,141,140,1,1,0,1,22,2004,.14,.141
16jul2004,235,238,235,0,1,0,1,53,2004,.235,.23800001
26dec2004,92,86,86,1,1,0,0,24,2004,.092,.086000003
03feb2002,78,70,70,0,1,0,1,32,2002,.078000002,.07
09jul2006,129,136,129,1,1,1,0,35,2006,.12899999,.13600001
17nov2002,102,106,102,1,1,0,0,26,2002,.102,.106
15jan2006,180,182,180,1,1,0,0,42,2006,.18000001,.182
16may1999,86,89,86,1,1,0,0,53,1999,.086000003,.089000002
27sep2000,88,84,84,1,1,0,0,41,2000,.088,.083999999
12apr2007,128,122,122,1,1,0,0,41,2007,.12800001,.122
15dec2001,111,104,104,1,1,0,0,41,2001,.111,.104
06may2006,186,194,186,1,1,0,0,64,2006,.186,.19400001
29jun2002,202,209,202,1,0,0,0,22,2002,.20200001,.20900001
14may2004,174,168,168,0,1,0,0,23,2004,.17399999,.168
17mar2005,166,163,163,1,1,0,0,28,2005,.16599999,.163
20jun2006,164,160,160,1,1,0,1,54,2006,.164,.16
23nov2005,164,156,156,0,1,0,0,47,2005,.164,.156
10jun2000,122,119,119,1,1,0,0,57,2000,.122,.119
12mar2006,137,148,137,1,1,0,0,30,2006,.13699999,.148
11jun2003,149,145,145,1,1,0,0,21,2003,.149,.145
29nov2003,229,235,229,1,1,0,0,46,2003,.229,.235
05aug2006,72,76,72,1,0,0,1,47,2006,.071999997,.075999998
28mar2003,187,175,175,1,1,0,0,45,2003,.18700001,.175
06nov2007,213,212,212,1,1,0,0,67,2007,.213,.212
24may2004,115,123,115,1,0,0,0,21,2004,.115,.123
04jun2004,144,137,137,1,1,0,0,46,2004,.14399999,.13699999
08nov2001,120,120,120,1,0,0,0,37,2001,.12,.12
23mar2003,98,109,98,0,1,0,1,51,2003,.097999997,.109
10apr2003,77,77,77,1,1,0,0,32,2003,.077,.077
10oct1999,187,186,186,1,1,0,0,51,1999,.18700001,.186
09mar2003,25,23,23,0,0,0,0,22,2003,.025,.023
06feb2007,77,75,75,1,1,0,0,22,2007,.077,.075000003
10sep2003,81,76,76,1,1,1,1,22,2003,.081,.075999998
11jul1999,87,86,86,1,1,0,0,52,1999,.086999997,.086000003
08may2005,133,123,123,1,1,1,0,29,2005,.133,.123
15apr2001,128,130,128,1,0,1,0,47,2001,.12800001,.13
18feb2007,104,103,103,1,1,0,0,30,2007,.104,.103
29dec2004,170,175,170,1,1,1,0,35,2004,.17,.175
03dec2006,193,193,193,1,1,0,0,21,2006,.193,.193
25aug2001,104,104,104,1,0,0,0,26,2001,.104,.104
22dec2002,72,73,72,1,1,0,0,24,2002,.071999997,.072999999
24oct1999,137,130,130,1,1,0,0,28,1999,.13699999,.13
30jun2004,195,200,195,1,0,1,0,22,2004,.19499999,.2
15jul2000,180,178,178,0,1,0,0,21,2000,.18000001,.178
19may2007,155,169,155,1,0,0,0,38,2007,.155,.169
04sep2003,122,130,122,0,1,0,0,35,2003,.122,.13
03sep2000,209,197,197,1,1,0,0,32,2000,.20900001,.197
27feb2000,200,202,200,1,1,0,1,52,2000,.2,.20200001
29oct1999,192,179,179,1,1,1,0,36,1999,.192,.17900001
05mar2005,110,108,108,1,1,0,0,31,2005,.11,.108
21oct2006,112,113,112,0,1,0,0,38,2006,.112,.113
03jun2001,93,95,93,0,1,0,0,22,2001,.093000002,.094999999
06jan2006,145,144,144,1,1,0,0,32,2006,.145,.14399999
11mar2006,134,133,133,1,1,0,0,24,2006,.134,.133
20aug2004,235,231,231,1,1,0,0,50,2004,.235,.23100001
09jan2000,188,199,188,1,1,0,0,40,2000,.18799999,.199
29jun1999,241,253,241,0,1,0,0,40,1999,.241,.25299999
04dec2000,281,274,274,1,1,0,1,40,2000,.28099999,.27399999
18oct2006,183,193,183,0,1,1,1,44,2006,.183,.193
29nov2003,92,91,91,1,1,0,0,23,2003,.092,.090999998
29jun2003,198,202,198,1,1,0,0,33,2003,.198,.20200001
29jun2004,68,68,68,0,1,0,0,24,2004,.068000004,.068000004
12nov1999,196,186,186,0,1,0,0,41,1999,.19599999,.186
19jan2007,200,187,187,1,1,0,1,44,2007,.2,.18700001
24jan2001,241,248,241,0,1,0,1,40,2001,.241,.248
18feb1999,209,205,205,1,0,0,0,44,1999,.20900001,.205
03feb2002,179,183,179,0,1,1,0,39,2002,.17900001,.183
09may2007,130,130,130,1,1,0,0,46,2007,.13,.13
14apr2001,111,107,107,1,1,0,0,29,2001,.111,.107
01jan2005,160,164,160,0,1,0,1,53,2005,.16,.164
18mar1999,95,89,89,1,1,0,0,27,1999,.094999999,.089000002
28jan2006,106,102,102,1,1,0,1,45,2006,.106,.102
10may2001,156,154,154,0,1,0,1,39,2001,.156,.154
24mar2001,144,137,137,1,1,0,0,47,2001,.14399999,.13699999
17aug2004,142,149,142,0,1,1,0,22,2004,.142,.149
21jan2004,52,53,52,1,1,0,0,22,2004,.052000001,.052999999
04aug2007,80,80,80,1,0,0,0,21,2007,.079999998,.079999998
07oct2001,237,225,225,1,1,0,0,44,2001,.237,.22499999
24aug2003,102,105,102,0,1,0,0,34,2003,.102,.105
14feb2000,163,159,159,1,1,0,0,25,2000,.163,.15899999
31mar2002,137,129,129,1,1,0,0,33,2002,.13699999,.12899999
12apr2006,116,106,106,1,1,1,0,41,2006,.116,.106
08jul2002,174,181,174,1,1,0,0,29,2002,.17399999,.18099999
22jun2002,154,148,148,1,1,0,0,29,2002,.154,.148
05nov1999,140,145,140,1,1,0,0,33,1999,.14,.145
24sep2003,117,118,117,0,1,0,0,21,2003,.117,.118
03mar2000,233,227,227,1,1,0,0,30,2000,.233,.227
30sep2006,0,0,0,1,1,0,0,53,2006,0,0
30sep2002,238,233,233,1,1,0,1,48,2002,.23800001,.233
10sep2006,79,82,79,1,1,1,0,21,2006,.079000004,.082000002
15oct2007,52,51,51,1,0,0,0,34,2007,.052000001,.050999999
09jan2005,153,148,148,0,0,0,0,23,2005,.153,.148
23oct2004,136,140,136,1,1,0,0,30,2004,.13600001,.14
12sep2002,186,188,186,1,1,0,0,25,2002,.186,.18799999
01may2000,152,154,152,1,1,0,0,41,2000,.152,.154
13jul2005,150,153,150,1,1,0,0,25,2005,.15000001,.153
08jun2000,359,352,352,0,1,0,0,40,2000,.359,.352
01may2003,129,130,129,1,1,0,0,44,2003,.12899999,.13
24mar2000,97,107,97,1,1,0,0,60,2000,.097000003,.107
26feb2003,174,169,169,1,1,0,0,25,2003,.17399999,.169
28nov2002,191,187,187,0,1,0,0,23,2002,.191,.18700001
07jul2004,131,136,131,1,1,0,0,45,2004,.131,.13600001
12may2002,192,188,188,0,1,0,0,22,2002,.192,.18799999
20oct2001,159,161,159,1,1,0,0,52,2001,.15899999,.161
30aug2006,92,89,89,1,1,0,0,26,2006,.092,.089000002
09dec2007,143,143,143,1,1,0,0,50,2007,.14300001,.14300001
23nov2003,142,135,135,1,1,0,0,21,2003,.142,.13500001
25jan2003,212,200,200,1,1,0,0,26,2003,.212,.2
10feb2007,110,108,108,1,1,0,0,27,2007,.11,.108
28oct2001,57,56,56,0,1,1,1,33,2001,.057,.056000002
17nov2002,203,189,189,1,1,0,0,34,2002,.20299999,.189
30may2001,91,92,91,1,1,0,0,22,2001,.090999998,.092
